Text,Religious#Icon,Religious#Practices,Religious#Place,God,Religious#Group
আমিও এর তীব্র নিন্দা জানাই বার্মার রোহিঙ্গা নির্যাতনে একই ধর্মানুসারী বলেই বাংলার মুসলিমরা এই বিষয়ে সরব থাকবে বিশেষ করে মিডিয়া গুলো যদি একটু নিরপেক্ষ মানবিক বিবেক দিয়ে ভাবে তাহলে সহজে উপলব্ধি করত যে নিয়মিত যে হারে বাংলাদেশে সংখ্যালঘু নির্যাতন পীড়ন হত্যা গুম হয় তা বার্মার রোহিঙ্গাদের থেকেও গড়ানুপাতে বেশী তখন তো ঈমানবাদীরা মালাউন নিয়ে টু শব্দও করে না বরং ভাবে মালাউন নিধন বা এতে অংশগ্রহন করা বড়মাপের সোহাফ আঁখির রাতে টি হুর প্রাপ্তি নিশ্চিত হয় যদি বাংলাদেশে মুসলিমরা সংখ্যালঘু নির্যাতন করে,2,2,2,2,3
তর মতন হারামি প্রধানমনএীর দিকে না দেখে রাসতার নেড়িকুওীর দিকে চাইলে মনে শান্তি লাগে মিয়ানমারের মুসলিমদের হত্যা নিরযাতন করছে তর কোন বকতব্য নাই আর যদিতর মদি বয়ফ্রেন্ডের জাতি মালাউনদের হত্যা করত তাহলে দেশের সেনাবাহিনিকে যুদ্বের জন্য প্রস্তত থাকার নিরদেশ দিত,2,2,2,2,3
ঐ মালাউনের বাচ্চাকে খালী মাঠে ছেড়ে দেওয়া হউক তার বিচার জনগণ করবে,2,2,2,2,3
বার্মার এত মুসলিমকে হত্যা করছে বাংলাদেশের একটা মালাউন একটু দুুংখ প্রকাশ ও করলনা তাদের জন্য আমাদের দেশের সুশীল রা কাঁদিয়া মরে যাই,2,2,2,2,3
জারজ মালাউনদের বিরুদ্ধে ঐক্যবদ্ধ জিহাদ এখন সময়ের দাবী রাব্বুল আলামীন ভাইদের শাহাদাত কবুল করুন,2,2,2,2,3
মুসলিম নাম - ইসলাম বিরোধী শব্দ নিঃসন্দেহে মা ছিলেন একজন বেশ্যা যিনি সঠিকভাবে শিক্ষা দিতে পারেননি,2,2,2,2,3
এটা মনেহয় কোন হিন্দু মালাউনদে কাজ হবে দেখা যাক দুই এক দিনের মদ্ধ্যেই জানা যাবে এতো বড় ধর্মের কাজ কোন মালাউনকরেছে তবে একটা কথা যে এই কাজ করেছে সে কিন্তু একটা মালাউনের জাত,2,2,2,2,3
সালা মালাউন তোর মারে চুদি,2,2,2,2,3
মুস্লিম জাতি ই হইছে মূর্খের বাল নাস্তিকের উত্তর আর কি দিবো,2,2,2,2,3
খানকির পোলা হিন্দুদের ধর্মের প্রতি দরদ নাই মুসলমানের আছে তুই ধর্মের কি বুজস,2,2,2,2,3
বেজন্মামিডিয়া মালাউনের পক্ষ নিয়া পাকিস্তানের বালও ছিড়তে পারবেনা মালাউনরা মুত খাওয়ার জাত মুতের কোনো ভিটামিন নাই,2,2,2,2,3
মায়ানমারে যেভাবে মুসলিমদেরকে বিতারিত করতেছে ঠিক সেই ভাবে এদেশ থেকে হিন্দু নামক মালাউনদের কে বিতারিত করা উচিত,2,2,2,2,3
তোদের সমস্যা কি মালাউনের দল,2,2,2,2,3
