Text,Religious#Icon,Religious#Practices,Religious#Place,God,Religious#Group
"আপনি হিন্দু, মুসলিম বা খ্রিস্টান যেই হোন না কেন এটা বিশ্বাস করুন এবং আপনার সমস্ত হৃদয় দিয়ে তাকে পূজা করুন",2,1,2,2,1
খ্রিস্টানরা এবং সবাই যদি আল্লাহর হুকুম এবং তাঁর নবীদের বিশ্বাস করে ইনশাআল্লাহ আমরা জান্নাতে থাকব।,1,2,2,1,1
"আপনার জনাব জাকির নায়েকের জন্য প্রার্থনা করুন, আল্লাহ (SWT) আপনাকে দীর্ঘ এবং সুস্থ জীবন দান করুন যাতে আপনি আমাদের এইভাবে শিক্ষিত করতে পারেন",1,2,2,1,2
ডাঃ জাকির নায়েক আল্লাহর পক্ষ থেকে মানবতার জন্য বিশেষ উপহার,1,2,2,1,2
আলী দাওয়াহ তার ধর্ম সম্পর্কে এমন একজন বুদ্ধিমান এবং উত্সাহী লোক,1,2,2,2,2
নাস্তিকতা আমার জীবনকে একটি বৈজ্ঞানিক এবং যৌক্তিক প্রজ্ঞাময় দেয়,2,2,2,2,1
ইহুদিবাদ শান্তির ধর্ম,2,2,2,2,1
ইসরাইলি ইহুদিরা ঈশ্বরের নিকটতম,2,2,1,1,1
ইসরাইলি ইহুদিরা এখন পর্যন্ত সবচেয়ে বুদ্ধিমান মানুষ,2,2,1,2,1
আমি মনে করি নাস্তিকতা হল পক্ষপাতহীন না হয়ে প্রতিটি ধর্মকে বিচার করার সর্বোত্তম উপায়,2,2,2,2,1
নাস্তিকতা যৌক্তিক এবং আলোকিত,2,2,2,2,1
নাস্তিকতা সেরা বৈজ্ঞানিক ব্যাখ্যার উপর ভিত্তি করে,2,2,2,2,2
ভারত সকল হিন্দুদের পবিত্র ভূমি,2,2,1,2,1
মূল সত্যিকারের হিন্দু ধর্ম ভারত থেকে শুরু হয়েছিল,2,2,1,2,1
"একজন হিন্দু হিসেবে, একটা জিনিস আমি খুশি যে আমার ধর্ম আমাকে শিখিয়েছে মুক্তমনা হওয়া এবং মহাবিশ্বের অফুরন্ত সম্ভাবনায় বিশ্বাস করা।",2,2,2,2,1
"পৃথিবী যদি দেহ হয়, হিন্দু ধর্ম হল আত্মা এবং ভারত হল এর হৃদয়",2,2,1,2,1
আমি নাস্তিক থেকে অদ্বৈত বেদান্ত সম্পর্কে শিখে এমন একজন ব্যক্তি হয়ে উঠতে গিয়েছিলাম যিনি অনেক বেশি শান্তিপূর্ণ এবং আধ্যাত্মিক পথে রয়েছেন,2,2,2,2,1
ভগবত গীতা আমাকে আলোর পথ দেখিয়েছে,2,1,2,2,2
ভগবদ গীতা এমন একটি বই যা আমাকে অত্যন্ত সাহায্য করেছে আমি আমার জীবন এবং আমি সম্পূর্ণ দৃঢ় বিশ্বাসের সাথে বলতে পারি যে ভগবদ গীতার মতো গভীর জ্ঞান ও প্রজ্ঞা সহ আর কোনো বই নেই,2,1,2,2,2
আমার শিব এবং শিব নিজেই একটি অলৌকিক ঘটনা তিনি আমাকে সবকিছু দিয়েছেন যা আমি কখনও চেয়েছিলাম,2,2,2,1,2
সেই থেকে শিবের উপাসনা করছি এবং আমার জীবন সমস্ত ভাল উপায়ে 360 ডিগ্রি বাঁক নিয়েছে .. ওম নমঃ শিবায়,2,2,2,1,2
"সম্প্রতি, আমি ইসলাম ধর্ম নিয়ে অধ্যয়ন করছি এবং আমি এটিকে সমগ্র বিশ্বের সবচেয়ে সুন্দর ধর্মগুলির মধ্যে একটি হিসাবে পেয়েছি।",2,2,2,2,1
"মহাদেব শুধু ভারতীয় নন, এই গ্রহেরও নন। ঠিক আছে, মহাদেব কোনো দেশ/গ্রহ বা এমনকি এই মহাবিশ্বের অন্তর্ভুক্ত নন এবং তবুও তিনি সকলের এবং সর্বত্রই আছেন।",2,2,1,1,2
"জাজা কাল্লাহো খায়রান ড. জাকির নায়েক, আল্লাহ আপনাকে জান্নাতের সর্বোচ্চ মাকাম দান করুন",1,2,2,1,2
ডাঃ জাকির নায়েক আসলেই একজন জিনিয়াস! তিনি হিন্দুদের চেয়ে হিন্দু ধর্মই বেশি জানেন।,1,2,2,2,1
আমি মেডুসা এবং দেবী এথেনার গল্প থেকে পসেইডন সম্পর্কে জানতাম।,2,2,2,1,2
আমি ধ্রুপদী গ্রীক সাহিত্য এবং প্রাচীন ভারতীয় গ্রন্থ যেমন মহাভারত ইত্যাদি উভয়ই অধ্যয়ন করেছি আমিও হিন্দু এবং গ্রীক পুরাণের দেবতাদের মধ্যে শক্তিশালী মিল খুঁজে পেয়েছি,2,2,2,1,1
